,날짜,n-gram,UpDown
2076,2009-06-02,"금리/NNG;하락/NNG;경제/NNG;지표/NNG;호조/NNG, 경제/NNG;지표/NNG;호조/NNG;증시/NNG;강세/NNG, 경제/NNG;지표/NNG;예상/NNG;상회/NNG, 국채선물/NNG;저평/NNG;축소/NNG, 전망/NNG;안전자산/NNG;선호/NNG, 미/NNG;금리/NNG;급등/NNG, 미/NNG;금리/NNG;하락/NNG, 지표/NNG;금리/NNG;높/VA, 일드커브/NNG;스티프닝/NNG, 지정학/NNG;위험/NNG, 원자재/NNG;상승/NNG, pmi/NNG;둔화/NNG",상승
2077,2009-06-01,"금리/NNG;상승/NNG;모기지/NNG;금리/NNG;상승/NNG, fed/NNG;국채/NNG;매입/NNG;확대/NNG, 금리/NNG;하락/NNG;우호적/VAX, 국고채/NNG;금리/NNG;상승/NNG, 하락/NNG;물가/NNG;하락/NNG, 기대/NNG;금리/NNG;하락/NNG, 금리/NNG;상승/NNG;견인/NNG, 국채/NNG;매입/NNG;증가/NNG, 미/NNG;금리/NNG;상승/NNG, 미/NNG;금리/NNG;하락/NNG, 채권시장/NNG;강세/NNG, 전망/NNG;불확실/NNG, 하락/NNG;모멘텀/NNG, 경기/NNG;우려/NNG, 경기/NNG;바닥/NNG",상승
2078,2009-06-01,"금리/NNG;오르/VV;경기/NNG;회복/NNG, 글로벌/NNG;디플레이션/NNG;압력/NNG, 국고채/NNG;금리/NNG;상승/NNG, 재정/NNG;건전성/NNG;우려/NNG, fed/NNG;금리/NNG;급등/NNG, 해외/NNG;금리/NNG;상승/NNG, 해외/NNG;금리/NNG;급등/NNG, 선진국/NNG;금리/NNG;오르/VV, 기대/NNG;수급/NNG;부담/NNG, 재정/NNG;적자/NNG;확대/NNG, 국고채/NNG;금리/NNG;오르/VV, 금리/NNG;상승/NNG;압력/NNG, 제한적/VAX;금리/NNG;오르/VV, 경기/NNG;회복/NNG;부담/NNG, 국채/NNG;금리/NNG;상승/NNG, 모기지/NNG;금리/NNG;오르/VV, 금리/NNG;급등/NNG;억제/NNG, 경제/NNG;지표/NNG;개선/NNG, 국채/NNG;매입/NNG;확대/NNG, 실세/NNG;금리/NNG;상승/NNG, 금리/NNG;상승/NNG;부담/NNG, 금리/NNG;상승/NNG;주춤/NNG, 미/NNG;금리/NNG;상승/NNG, 미/NNG;금리/NNG;급등/NNG, 금리/NNG;급하/VA;상승/NNG, 미/NNG;금리/NNG;하락/NNG, 경제/NNG;금리/NNG;오르/VV, 실세/NNG;금리/NNG;오르/VV, 금리/NNG;오르/VV;않/VX, 경기/NNG;불확실성/NNG, 안전자산/NNG;선호/NNG, 이탈/NNG;모멘텀/NNG, cds/NNG;상승/NNG, 어렵/VA;불확실성/NNG, 하향/NNG;이탈/NNG, 경기/NNG;바닥/NNG, 경기/NNG;개선/NNG, 개선/NNG;저해/NNG, 재정/NNG;감소/NNG, 기대/NNG;크/VV",상승
2079,2009-05-29,"경제/NNG;지표/NNG;개선/NNG;금리/NNG;상승/NNG, 국채선물/NNG;가격/NNG;이평선/NNG;하향/NNG, 미/NNG;국채/NNG;금리/NNG;급등/NNG, 금리/NNG;일드커브/NNG;스티프닝/NNG, 금리/NNG;기술적/VAX;하락/NNG, 하락/NNG;가능성/NNG;배제/NNG, 금리/NNG;상단/NNG;제약/NNG, 산업/NNG;생산/NNG;상승/NNG, 국채/NNG;매입/NNG;증가/NNG, 기대/NNG;금리/NNG;하락/NNG, 국채/NNG;발행/NNG;부담/NNG, 미/NNG;금리/NNG;상승/NNG, 스티프닝/NNG;추세/NNG, 가격/NNG;급락/NNG, 급락/NNG;방어/NNG",상승
2080,2009-05-28,"미/NNG;국채/NNG;금리/NNG;급등/NNG, 중장기물/NNG;금리/NNG;상승/NNG, 채권/NNG;듀레이션/NNG;축소/NNG, 국고채/NNG;금리/NNG;상승/NNG, 지수/NNG;지표/NNG;개선/NNG, 전망/NNG;금리/NNG;상승/NNG, 금리/NNG;소폭/MAG;상승/NNG, 금리/NNG;상승/NNG;우려/NNG, 경제/NNG;회복/NNG;지연/NNG, 캐리/NNG;수요/NNG;견조/NNG, 미/NNG;금리/NNG;급등/NNG, 금리/NNG;급등/NNG;오르/VV, 미/NNG;경제/NNG;회복/NNG, 미/NNG;금리/NNG;상승/NNG, 물량/NNG;부담/NNG;작/VA, 스왑베이시스/NNG;확대/NNG, 제한적/VAX;위험/NNG, 듀레이션/NNG;줄/VV, 대외/NNG;불안/NNG, 위험/NNG;크/VV",상승
2081,2009-05-27,"소비/NNG;심리/NNG;지수/NNG;상승/NNG, 국채선물/NNG;저평/NNG;축소/NNG, 지정학/NNG;위험/NNG;상승/NNG, 반작용/NNG;금리/NNG;상승/NNG, 심리/NNG;지수/NNG;양호/NNG, 경기/NNG;회복/NNG;우려/NNG, 심리/NNG;지수/NNG;호조/NNG, 미/NNG;금리/NNG;상승/NNG, 투자/NNG;증가/NNG",상승
2082,2009-05-26,"금리/NNG;하락/NNG;축소/NNG, 채권시장/NNG;부담/NNG, 저평/NNG;축소/NNG, 경기/NNG;회복/NNG, 지표/NNG;개선/NNG, 개선/NNG;추세/NNG, 금리/NNG;제한/NNG, 불안/NNG;크/VV",상승
2083,2009-05-25,"fed/NNG;국채/NNG;매입/NNG;확대/NNG, 금리/NNG;상승/NNG;압력/NNG;완화/NNG, 경제/NNG;지표/NNG;경기/NNG;바닥/NNG, 재정/NNG;적자/NNG;gdp/NNG;줄/VV, fed/NNG;국채/NNG;매입/NNG;늘/VV, 기대/NNG;인플레이션/NNG;상승/NNG, 신용등급/NNG;전망/NNG;하향/NNG, 국채/NNG;신용등급/NNG;하향/NNG, 지표/NNG;유의미한/VAX;개선/NNG, 재정/NNG;건전성/NNG;우려/NNG, 서베이/NNG;지표/NNG;개선/NNG, 펀더멘털/NNG;금리/NNG;오르/VV, 경제/NNG;지표/NNG;바닥/NNG, 회복/NNG;강도/NNG;미약/NNG, 막대/NNG;부채/NNG;부담/NNG, 위축/NNG;금리/NNG;상승/NNG, 금리/NNG;경제/NNG;회복/NNG, 미/NNG;금리/NNG;상승/NNG, 금융시장/NNG;트리플약세/NNG, 디플레이션/NNG;압력/NNG, 인플레이션/NNG;압력/NNG, 펀더멘털/NNG;개선/NNG, 경기/NNG;지지부진/NNG, 부동산/NNG;침체/NNG, 부작용/NNG;완화/NNG, 구조적/VAX;위험/NNG, 부동산/NNG;바닥/NNG, 최대/NNG;적자/NNG, 적자/NNG;경고/NNG, 잠재/NNG;위험/NNG, 악순환/NNG;빠지/VV, 심리/NNG;상승/NNG, 금리/NNG;불안/NNG",상승
2084,2009-05-25,"외국인/NNG;선물/NNG;매도/NNG;금리/NNG;상승/NNG, 국채선물/NNG;매도/NNG;물량/NNG;늘/VV, 신용등급/NNG;전망/NNG;하향/NNG, 지표/NNG;펀더멘털/NNG;개선/NNG, 경제/NNG;지표/NNG;바닥/NNG, 회복/NNG;강도/NNG;미약/NNG, 미/NNG;금리/NNG;상승/NNG, 가격/NNG;낙폭/NNG;줄/VV, 신용등급/NNG;우려/NNG, 우려/NNG;확산/NNG, 가격/NNG;하락/NNG",상승
2085,2009-05-22,"금리/NNG;하락/NNG;영향/NNG;금리/NNG;하락/NNG, 국고채/NNG;금리/NNG;강세/NNG, 시중/NNG;유동성/NNG;과도/NNG, 캐리/NNG;수요/NNG;강세/NNG, 미/NNG;금리/NNG;하락/NNG, 채권시장/NNG;모멘텀/NNG, 유동성/NNG;흡수/NNG, 금리/NNG;상승/NNG",상승
2086,2009-05-21,"금리/NNG;상단/NNG;견고/NNG, 실물/NNG;경기/NNG;하락/NNG, 금리/NNG;상단/NNG;제약/NNG, 금융시장/NNG;안정/NNG, 실적/NNG;악화/NNG, 악화/NNG;급등/NNG, 금리/NNG;하락/NNG, 지표/NNG;불안/NNG",상승
2087,2009-05-20,"금리/NNG;인상/NNG;유동성/NNG;흡수/NNG, 채권/NNG;매수/NNG;심리/NNG;위축/NNG, 금리/NNG;급등/NNG;경기/NNG;회복/NNG, 유동성/NNG;흡수/NNG;없/VA, 가격/NNG;낙폭/NNG;크/VV, 금리/NNG;하락/NNG, 금리/NNG;상승/NNG, 금리/NNG;혼조/NNG, 실적/NNG;악화/NNG",하락
2088,2009-05-19,"달러인덱스/NNG;소폭/MAG;상승/NNG, 채권시장/NNG;조정/NNG;압력/NNG, 국고채/NNG;금리/NNG;하락/NNG, 금리/NNG;낙폭/NNG;축소/NNG, 회복/NNG;기대/NNG;증폭/NNG, 채권시장/NNG;모멘텀/NNG, 주택시장/NNG;회복/NNG, 수요/NNG;견고/NNG, 금리/NNG;상승/NNG, 지수/NNG;호조/NNG, 지표/NNG;안정/NNG, 대출/NNG;둔화/NNG, 예상/NNG;낮/VA",하락
2089,2009-05-18,"금리/NNG;상승/NNG;듀레이션/NNG;확대/NNG, 금리/NNG;상승/NNG;압력/NNG;약화/NNG, 금리/NNG;상승/NNG;압력/NNG;크/VV, 완화/NNG;채권시장/NNG;우호적/VAX, 경기/NNG;회복/NNG;불확실성/NNG, 금리/NNG;변동성/NNG;축소/NNG, 과잉/NNG;유동성/NNG;우려/NNG, 유동성/NNG;증가/NNG;우려/NNG, 국고채/NNG;금리/NNG;상승/NNG, 신용/NNG;지표/NNG;개선/NNG, 실물/NNG;경기/NNG;회복/NNG, 가격/NNG;지표/NNG;상승/NNG, 경제/NNG;지표/NNG;악화/NNG, 아직/MAG;불확실성/NNG;높/VA, 금리/NNG;추세/NNG;상승/NNG, 은행/NNG;대출/NNG;급증/NNG, 기업/NNG;이익/NNG;개선/NNG, 자산/NNG;거품/NNG;우려/NNG, 경기/NNG;지표/NNG;개선/NNG, 이탈/NNG;금리/NNG;상승/NNG, 수출/NNG;회복/NNG;더디/VA, 채권/NNG;가능성/NNG;높/VA, 회복/NNG;기대/NNG;높/VV, 높/VA;소비/NNG;회복/NNG, 금리/NNG;매우/MAG;낮/VA, 재정/NNG;집행/NNG;늘/VV, 소비/NNG;살/VV;않/VX, 더디/VA;밖/NNG;없/VA, 고용/NNG;좋/VA;않/VX, 주택시장/NNG;회복/NNG, 금융시장/NNG;안정/NNG, 수출/NNG;부정적/VAX, 개선/NNG;일시적/VAX, 부동산/NNG;거품/NNG, 수요/NNG;우호적/VAX, 경기/NNG;바닥/NNG, 하락/NNG;견인/NNG, 불확실성/NNG;높/VV, 가격/NNG;안정/NNG, 고용/NNG;불안/NNG, 판매/NNG;악화/NNG, 지표/NNG;하락/NNG, 약화/NNG;하락/NNG, 금리/NNG;하락/NNG, 심리/NNG;확산/NNG, 수출/NNG;악화/NNG, 고용/NNG;안정/NNG, 고용/NNG;개선/NNG, 개선/NNG;약화/NNG, 통화/NNG;급증/NNG, 통화/NNG;완화/NNG, 재정/NNG;확대/NNG, 경기/NNG;부진/NNG, 채권/NNG;확보/NNG, 하락/NNG;제한/NNG, 하락/NNG;막/VV, 우려/NNG;크/VV, 높/VA;증가/NNG, 경기/NNG;살/VV, 예상/NNG;작/VA, 돈/NNG;늘/VV",상승
2090,2009-05-18,"지표/NNG;금리/NNG;소폭/MAG;상승/NNG, 회사채/NNG;금리/NNG;하락/NNG, 심리/NNG;위축/NNG;상승/NNG, 금리/NNG;상승/NNG;반납/NNG, 금리/NNG;입찰/NNG;부담/NNG, 산업/NNG;생산/NNG;호조/NNG, 금리/NNG;변동성/NNG;줄/VV, 낙관론/NNG;경계/NNG, 위험/NNG;없/VA",상승
2091,2009-05-15,"안전자산/NNG;선호/NNG;강화/NNG, 소매/NNG;판매/NNG;감소/NNG, 하락/NNG;증시/NNG;강세/NNG, 금리/NNG;소폭/MAG;하락/NNG, 개선/NNG;경기/NNG;회복/NNG, 채권시장/NNG;강세/NNG, opec/NNG;감산/NNG, 국고채/NNG;강세/NNG, 금리/NNG;하락/NNG, 유가/NNG;상승/NNG, 여력/NNG;많/VA, 감산/NNG;없/VA",상승
2092,2009-05-14,"단기/NNG;금리/NNG;소폭/MAG;하락/NNG, 소매/NNG;판매/NNG;예상/NNG;하회/NNG, 금리/NNG;하락/NNG;모멘텀/NNG, 국채/NNG;금리/NNG;하락/NNG, 대외/NNG;금리/NNG;하락/NNG, 소매/NNG;판매/NNG;감소/NNG, 주택가격/NNG;상승/NNG, 금리/NNG;상승/NNG",상승
2093,2009-05-13,"금리/NNG;인상/NNG;가능성/NNG;낮/VA, 우려/NNG;사항/NNG;아니/VCN, 금리/NNG;인상/NNG;완화/NNG, 경기/NNG;회복/NNG;미약/NNG, 통화/NNG;완화/NNG;줄/VV, 좋/VA;경제/NNG;회복/NNG, 회복/NNG;강도/NNG;않/VX, 인플레이션/NNG;낙관/NNG, 인플레이션/NNG;안정/NNG, 하회/NNG;쉽/VA;않/VX, 전망/NNG;불확실성/NNG, 양적완화/NNG;철회/NNG, 채권시장/NNG;부담/NNG, 정책/NNG;불확실성/NNG, 국고채/NNG;하단/NNG, 경기/NNG;하락/NNG, 미약/NNG;성장/NNG, 성장/NNG;축소/NNG, 경기/NNG;바닥/NNG, 물가/NNG;안정/NNG, 안정/NNG;낙관/NNG, 정책/NNG;우려/NNG, 통화/NNG;긴축/NNG, 금리/NNG;상승/NNG, 완화/NNG;축소/NNG, 예상/NNG;미약/NNG, 금리/NNG;급등/NNG, 과도/NNG;긴축/NNG, 회복/NNG;실패/NNG, 금리/NNG;하락/NNG, 저점/NNG;하회/NNG, 금리/NNG;오르/VV, 덜/MAG;완화/NNG, 자금/NNG;늘/VV, 낮/VA;완화/NNG",상승
2094,2009-05-13,"금리/NNG;하락/NNG;국고채/NNG;금리/NNG;하락/NNG, fed/NNG;국채/NNG;매입/NNG;상승/NNG, 금리/NNG;하락/NNG;경기/NNG;회복/NNG, 지표/NNG;채권시장/NNG;우호적/VAX, 불확실성/NNG;해소/NNG;우호적/VAX, 유동성/NNG;증가율/NNG;하락/NNG, 경제/NNG;지표/NNG;불확실성/NNG, 지표/NNG;불확실성/NNG;해소/NNG, 우호적/VAX;금리/NNG;하락/NNG, 수출/NNG;증가율/NNG;감소/NNG, 미/NNG;금리/NNG;하락/NNG, 유동성/NNG;공급/NNG;줄/VV, 금리/NNG;강세/NNG, 수입/NNG;감소/NNG, 유동성/NNG;높/VA",상승
2095,2009-05-12,"단기/NNG;유동성/NNG;흡수/NNG, 시중/NNG;금리/NNG;상승/NNG, 경제/NNG;지표/NNG;경계/NNG, 매입/NNG;금리/NNG;하락/NNG, 미/NNG;금리/NNG;상승/NNG, 하락/NNG;막/VV;없/VA, 달러인덱스/NNG;상승/NNG, 경기/NNG;우호적/VAX",상승
2096,2009-05-11,"경기/NNG;회복/NNG;기대/NNG;크/VV, 경기/NNG;회복/NNG;만만/NNG;않/VX, 제한적/VAX;금리/NNG;상승/NNG, 급락/NNG;기술적/VAX;상승/NNG, 생산자/NNG;물가/NNG;급락/NNG, 금리/NNG;단기/NNG;급등/NNG, 자산/NNG;가격/NNG;상승/NNG, 지표/NNG;경기/NNG;바닥/NNG, 미/NNG;실업률/NNG;급등/NNG, 기대/NNG;경기/NNG;회복/NNG, 급락/NNG;금리/NNG;하락/NNG, 소비자/NNG;물가/NNG;떨어/VV, 금리/NNG;상승/NNG;그치/VV, 예상/NNG;덜/MAG;감소/NNG, 이미/MAG;금리/NNG;낮/VA, 예상/NNG;덜/MAG;나쁘/VA, 높/VA;않/VX;인하/NNG, 인플레이션/NNG;안정/NNG, 채권시장/NNG;우호적/VAX, 국채/NNG;제한적/VAX, 경기/NNG;긍정적/VAX, 상향/NNG;이탈/NNG, 경기/NNG;안정/NNG, 예상/NNG;감소/NNG, 고용/NNG;위축/NNG, 위축/NNG;상쇄/NNG, 경기/NNG;최대/NNG, 최대/NNG;부담/NNG, 소비/NNG;둔화/NNG, 경기/NNG;위축/NNG, 대출/NNG;부실/NNG, 회복/NNG;바닥/NNG, 긴축/NNG;전환/NNG, 경기/NNG;긍정/NNG, 금리/NNG;급등/NNG, 경기/NNG;자신/NNG, 급락/NNG;안정/NNG, 무역/NNG;개선/NNG, 물가/NNG;안정/NNG, 소득/NNG;넘/VV, 저축/NNG;늘/VV",상승
2097,2009-05-11,"금리/NNG;상승/NNG;금리/NNG;상승/NNG;압력/NNG, 호조/NNG;미/NNG;금리/NNG;상승/NNG, 금리/NNG;상승/NNG;압력/NNG;높/VA, 경제/NNG;지표/NNG;호조/NNG, 금리/NNG;상승/NNG;주춤/NNG, 우려/NNG;금리/NNG;하락/NNG, 고용시장/NNG;불안/NNG, 불안/NNG;우려/NNG, 물가/NNG;안정/NNG",상승
2098,2009-05-08,"우려/NNG;매수/NNG;심리/NNG;위축/NNG, 회복/NNG;기대/NNG;증시/NNG;상승/NNG, 과잉/NNG;유동성/NNG;우려/NNG, 시중/NNG;유동성/NNG;흡수/NNG, 장기물/NNG;발행/NNG;증가/NNG, 경제/NNG;지표/NNG;개선/NNG, 부진/NNG;금리/NNG;상승/NNG, 금리/NNG;상승/NNG;막/VV, 듀레이션/NNG;축소/NNG, 국채입찰/NNG;부진/NNG, 금리/NNG;급등/NNG, 수요/NNG;회복/NNG, 하회/NNG;증가/NNG",상승
2099,2009-05-07,"경기/NNG;회복/NNG;기대/NNG;금리/NNG;상승/NNG, 금리/NNG;상승/NNG;고용/NNG;지표/NNG;호조/NNG, 금리/NNG;상승/NNG;압력/NNG;높/VA, 가격/NNG;상승/NNG;견인/NNG, 금리/NNG;영향/NNG;하락/NNG, 경제/NNG;지표/NNG;호조/NNG, 금리/NNG;상승/NNG;우려/NNG, 가격/NNG;상승/NNG;제한/NNG, 민간/NNG;고용/NNG;감소/NNG, 신용/NNG;여건/NNG;개선/NNG, 신용위험/NNG;완화/NNG, 경기/NNG;우호적/VAX, cds/NNG;급락/NNG",상승
2100,2009-05-06,"금리/NNG;상승/NNG;하락/NNG;가능성/NNG;높/VA, 경제/NNG;지표/NNG;호조/NNG, 금리/NNG;내외/NNG;상승/NNG, 경제/NNG;지표/NNG;개선/NNG, 하락/NNG;금리/NNG;급등/NNG, 체감/NNG;지표/NNG;개선/NNG, 높/VA;금리/NNG;상승/NNG, 경기/NNG;급락/NNG",상승
2101,2009-05-04,"금리/NNG;상승/NNG;압력/NNG;높/VA, 국고채/NNG;스프레드/NNG;확대/NNG, 기대/NNG;인플레이션/NNG;확대/NNG, 단기영역/NNG;금리/NNG;상승/NNG, 소비자/NNG;심리/NNG;상승/NNG, 국고채/NNG;입찰/NNG;부담/NNG, 채권/NNG;변동성/NNG;확대/NNG, 동행/NNG;지수/NNG;상승/NNG, 국채/NNG;물량/NNG;부담/NNG, 지표/NNG;경기/NNG;바닥/NNG, 국채/NNG;금리/NNG;상향/NNG, 추경/NNG;부담/NNG;완화/NNG, 완화/NNG;경기/NNG;회복/NNG, 금리/NNG;급등/NNG;제한/NNG, 금리/NNG;우호적/VAX;않/VX, 변동성/NNG;많이/MAG;줄/VV, 금리/NNG;상승/NNG;막/VV, 채권시장/NNG;우호적/VAX, 하락/NNG;쉽/VA;않/VX, 금융시장/NNG;안정/NNG, 경기/NNG;불확실성/NNG, 경기/NNG;긍정적/VAX, 예상/NNG;양호/NNG, 이익/NNG;훼손/NNG, 손실/NNG;회복/NNG, 금리/NNG;부담/NNG, 바닥/NNG;지지/NNG, 자금/NNG;한계/NNG, 금리/NNG;약세/NNG, 지표/NNG;악화/NNG, 신용/NNG;불안/NNG, 듀레이션/NNG;짧/VA, 듀레이션/NNG;길/VA, 회복/NNG;더디/VA, 하락룸/NNG;많/VA, 변동성/NNG;높/VV, 국고채/NNG;작/VA, 기대/NNG;높/VV",상승
2102,2009-05-04,"제조업/NNG;지수/NNG;경제/NNG;지표/NNG;호조/NNG, 경제/NNG;지표/NNG;호조/NNG;증시/NNG;상승/NNG, 경기/NNG;동행/NNG;지수/NNG;상승/NNG, 지표/NNG;경제/NNG;지표/NNG;호조/NNG, 생산/NNG;지수/NNG;상승/NNG, 경상/NNG;수지/NNG;흑자/NNG, 지표/NNG;경기/NNG;바닥/NNG, 채권시장/NNG;약세/NNG, 장기물/NNG;상승/NNG, 금리/NNG;상승/NNG, 심리/NNG;위축/NNG, 금리/NNG;급등/NNG, 예상/NNG;양호/NNG, 바닥/NNG;지지/NNG, 자본/NNG;확충/NNG, 미/NNG;완화/NNG",상승
2103,2009-04-30,"fed/NNG;미/NNG;금리/NNG;상승/NNG, 위축/NNG;속도/NNG;둔화/NNG, 금리/NNG;상승/NNG;억제/NNG, 공급/NNG;부담/NNG;완화/NNG, 미/NNG;재정/NNG;적자/NNG, 경기/NNG;예상/NNG;좋/VA, 국채/NNG;매입/NNG;늘/VV, 인플레이션/NNG;안정/NNG, 위험/NNG;없/VA;않/VX, 인플레이션/NNG;우려/NNG, 경기/NNG;위축/NNG, 지출/NNG;안정/NNG, 안정/NNG;조짐/NNG, 주택/NNG;하락/NNG, 지표/NNG;악화/NNG, 악화/NNG;추세/NNG, 경기/NNG;부진/NNG, 금리/NNG;급등/NNG, 여력/NNG;제약/NNG, 금리/NNG;안정/NNG, 수요/NNG;개선/NNG, 경기/NNG;회복/NNG, 종료/NNG",상승
2104,2009-04-30,"경기/NNG;위축/NNG;속도/NNG;둔화/NNG, 금리/NNG;상승/NNG;가능성/NNG;높/VA, 미/NNG;국채/NNG;금리/NNG;상승/NNG, 국채선물/NNG;가격/NNG;하락/NNG, 금융시장/NNG;환경/NNG;개선/NNG, fed/NNG;경기/NNG;위축/NNG, 금리/NNG;상승/NNG;우호적/VAX, 하락/NNG;영향/NNG;상승/NNG, 현물/NNG;금리/NNG;상승/NNG, 선행/NNG;지수/NNG;호조/NNG, 경기/NNG;위축/NNG;완화/NNG, 디플레이션/NNG;위험/NNG, 신흥시장/NNG;위험/NNG, 위험/NNG;신용위험/NNG, 개선/NNG;금융안정/NNG, 안정화/NNG;조짐/NNG, 유동성/NNG;위험/NNG, 가격/NNG;상승/NNG, 금리/NNG;하락/NNG, 금리/NNG;급등/NNG, 위험/NNG;선호/NNG, 거시/NNG;위험/NNG, 위험/NNG;확산/NNG",상승
2105,2009-04-29,"미/NNG;국채/NNG;금리/NNG;상승/NNG, 우려/NNG;안전자산/NNG;선호/NNG, 금리/NNG;하락/NNG;압력/NNG, 가격/NNG;상승/NNG, 전망/NNG;확산/NNG, 수요/NNG;침체/NNG",상승
2106,2009-04-29,"국고채/NNG;금리/NNG;하락/NNG;압력/NNG, 경기/NNG;선행/NNG;지수/NNG;개선/NNG, 경기/NNG;선행/NNG;지수/NNG;상승/NNG, 경기/NNG;회복/NNG;속도/NNG;둔화/NNG, 경기/NNG;회복/NNG;만만/NNG;않/VX, 회사채/NNG;스프레드/NNG;축소/NNG, 채권/NNG;스프레드/NNG;축소/NNG, 금융시장/NNG;환경/NNG;개선/NNG, 제조업/NNG;pmi/NNG;개선/NNG, 극심한/VAX;경기/NNG;침체/NNG, 모기지/NNG;금리/NNG;하락/NNG, 단기/NNG;유동성/NNG;흡수/NNG, 위축/NNG;소비/NNG;둔화/NNG, 이전/NNG;금리/NNG;상승/NNG, 금리/NNG;상승/NNG;압력/NNG, 신용/NNG;불안/NNG;완화/NNG, 자금/NNG;수요/NNG;충족/NNG, 채권/NNG;발행/NNG;압력/NNG, 경기/NNG;부진/NNG;심각/NNG, 금리/NNG;추세/NNG;상승/NNG, 자금/NNG;여건/NNG;개선/NNG, 내수/NNG;경기/NNG;위축/NNG, 실물/NNG;경기/NNG;바닥/NNG, 채권/NNG;가격/NNG;급등/NNG, 소비/NNG;여력/NNG;위축/NNG, 둔화/NNG;소비/NNG;위축/NNG, 내수/NNG;경기/NNG;침체/NNG, 실물/NNG;경제/NNG;회복/NNG, 실물/NNG;경기/NNG;회복/NNG, 민간/NNG;수요/NNG;회복/NNG, 고용/NNG;경제/NNG;성장/NNG, 경상/NNG;수지/NNG;개선/NNG, 강하/VA;상승/NNG;하락/NNG, 통안채/NNG;발행/NNG;늘/VV, 바닥/NNG;인식/NNG;높/VA, 투자/NNG;성과/NNG;좋/VA, 가계/NNG;저축/NNG;늘/VV, 채권시장/NNG;작/VV;않/VX, 금리/NNG;나쁘/VA;않/VX, 예상/NNG;나쁘/VA;않/VX, 신용스프레드/NNG;축소/NNG, 예상/NNG;많/VA;않/VX, 여력/NNG;많/VA;않/VX, 디플레이션/NNG;위험/NNG, 위험자산/NNG;경계/NNG, 펀더멘털/NNG;회복/NNG, 통화정책/NNG;완화/NNG, 채권시장/NNG;강세/NNG, 금융자산/NNG;증가/NNG, 신흥시장/NNG;위험/NNG, 위험/NNG;신용위험/NNG, 개선/NNG;금융안정/NNG, 둔화/NNG;악순환/NNG, 경기/NNG;긍정적/VAX, 크레딧/NNG;강세/NNG, 강력/NNG;모멘텀/NNG, 유동성/NNG;악화/NNG, 유동성/NNG;선호/NNG, gdp/NNG;감소/NNG, 성장/NNG;모멘텀/NNG, 위축/NNG;악순환/NNG, 유동성/NNG;위험/NNG, 유동성/NNG;개선/NNG, 통화/NNG;완화/NNG, 고용/NNG;위축/NNG, 악순환/NNG;빠지/VV, 기대/NNG;과도/NNG, 금리/NNG;저점/NNG, 추경/NNG;부담/NNG, 긴축/NNG;전환/NNG, 전망/NNG;강세/NNG, 상방/NNG;경직/NNG, 하방/NNG;경직/NNG, 금리/NNG;급등/NNG, 경기/NNG;급락/NNG, 전망/NNG;감소/NNG, 이전/NNG;위험/NNG, 실적/NNG;급증/NNG, 자금/NNG;둔화/NNG, 실물/NNG;회복/NNG, 잠재/NNG;성장/NNG, 내수/NNG;부진/NNG, 고용/NNG;둔화/NNG, 위축/NNG;악화/NNG, 내수/NNG;회복/NNG, 회복/NNG;최대/NNG, 위험/NNG;배제/NNG, 부채/NNG;증가/NNG, 소비/NNG;개선/NNG, 위축/NNG;아니/VCN, 재정/NNG;확대/NNG, 수출/NNG;급증/NNG, 지표/NNG;안정/NNG, 신용/NNG;개선/NNG, 수출/NNG;성장/NNG, 성장/NNG;방어/NNG, 가격/NNG;상승/NNG, 신용/NNG;위험/NNG, 내수/NNG;위축/NNG, 수출/NNG;호황/NNG, 전망/NNG;인상/NNG, 경상/NNG;적자/NNG, 가격/NNG;부담/NNG, 하락/NNG;상승/NNG, 수요/NNG;침체/NNG, 예상/NNG;회복/NNG, 경기/NNG;저점/NNG, 위험/NNG;선호/NNG, 거시/NNG;위험/NNG, 위험/NNG;확산/NNG, 개선/NNG;조짐/NNG, 어렵/VA;바닥/NNG, 유동성/NNG;좋/VA, 기대/NNG;어렵/VA, 가격/NNG;오르/VV, 변동성/NNG;크/VV, 여력/NNG;낮/VA, 하락/NNG;길/VA, 부채/NNG;늘/VV, 수익/NNG;높/VA, 회복/NNG;멀/VA, 고용/NNG;높/VA, 위험/NNG;줄/VV, 많/VA;부실/NNG",상승
2107,2009-04-28,"우려/NNG;안전자산/NNG;선호/NNG, 제조업/NNG;pmi/NNG;개선/NNG, 금리/NNG;하락/NNG;압력/NNG, 심리/NNG;지수/NNG;급등/NNG, 금리/NNG;상승/NNG;압력/NNG, 금리/NNG;소폭/MAG;상승/NNG, 수요/NNG;침체/NNG, 예상/NNG;회복/NNG, 경기/NNG;저점/NNG, 민평/NNG;높/VA",상승
2108,2009-04-27,"채권시장/NNG;금리/NNG;하락/NNG, 금리/NNG;하락/NNG;제한/NNG, gdp/NNG;증가/NNG, 일시적/VAX;상승/NNG, 불안/NNG;증대/NNG, 금리/NNG;급락/NNG, 발행/NNG;부담/NNG, 금리/NNG;상승/NNG",상승
2109,2009-04-24,"경기/NNG;회복/NNG;속도/NNG;둔화/NNG, 고용/NNG;지표/NNG;악화/NNG, 금리/NNG;소폭/MAG;하락/NNG, 전망/NNG;불확실성/NNG, 불확실성/NNG;완화/NNG, 변동성/NNG;확대/NNG, 물량/NNG;부담/NNG, 유동성/NNG;높/VV, 유동성/NNG;좋/VA",상승
